match_id,round_number,stage,mode,duration_s,slot_id,is_p1,is_p2,won_round,profile_id,profile_name,player_id,actions_total,actions_attack,actions_mobility,actions_defense,actions_quick,actions_heavy,actions_special,actions_charge,actions_projectile,hit_attempts,misses,hits_landed,hits_received,damage_dealt,damage_taken,blocked_hits_as_defender,dodged_hits_as_defender,attack_rate,mobility_rate,defense_rate,hit_rate,miss_rate,dps_dealt,dps_taken,block_rate,dodge_rate,quick_rate,heavy_rate,special_rate,charge_rate,projectile_rate,risk_index,parry_rate,ema_attack_rate,ema_mobility_rate,ema_defense_rate,ema_hit_rate,ema_miss_rate,ema_dps_dealt,ema_dps_taken,ema_block_rate,ema_dodge_rate,ema_quick_rate,ema_heavy_rate,ema_special_rate,ema_charge_rate,ema_projectile_rate,ema_risk_index,ema_parry_rate
5152e21a8188,1,Stage 1,1v1,33.59228515625,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,142,0,136,2,0,0,0,0,4,1,0,1,10,41.0,126.0,0,0,0.0,0.9577464788732394,0.014084507042253521,1.0,0.0,1.2205183365553731,3.750861229414073,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.04193980893048033,0.9260829533446839,0.01164256295060714,0.6918990850600669,0.3081009149399331,1.7552096587608674,3.0797184250902365,0.03214673913043478,0.002704055287169055,0.013859568564471594,0.022423015026205532,0.0056572253398031935,0.0,0.017130797660913636,0.06162018298798662,0.0
d44b57b7d4d7,1,Stage 1,1v1,28.8709716796875,P2,False,True,1.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,161,16,145,0,4,9,3,0,0,7,6,8,6,110.0,76.0,0,0,0.09937888198757763,0.9006211180124224,0.0,0.5714285714285714,0.42857142857142855,3.8100553462629647,2.6324018755998666,0.0,0.0,0.024844720496894408,0.055900621118012424,0.018633540372670808,0.0,0.0,0.08571428571428572,0.0,0.06204348450046438,0.9171713109783923,0.007567665917894642,0.6497344052890435,0.35026559471095653,2.4744056493866013,2.923157632768607,0.020895380434782607,0.0017576359366598857,0.017704371740819576,0.03414017715833794,0.010198935601306858,0.0,0.011135018479593865,0.0700531189421913,0.0
6e83b6f36c65,1,Stage 1,1v1,19.957275390625,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,57,6,51,0,3,2,1,0,0,2,4,3,7,16.0,127.0,0,0,0.10526315789473684,0.8947368421052632,0.0,0.42857142857142855,0.5714285714285714,0.8017126429751055,6.3635941036149,0.0,0.0,0.05263157894736842,0.03508771929824561,0.017543859649122806,0.0,0.0,0.11428571428571428,0.0,0.07717037018845974,0.9093192468727971,0.004918982846631517,0.5723273634378783,0.42767263656212173,1.8889630971425777,4.127310397564809,0.013581997282608695,0.0011424633588289258,0.02992889426311167,0.03447181690730563,0.012769659018042438,0.0,0.007237762011736012,0.08553452731242434,0.0
14f3dc633c3e,1,Stage 1,1v1,29.0771484375,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,183,13,168,2,2,9,2,0,0,6,6,6,9,67.0,115.0,0,0,0.07103825136612021,0.9180327868852459,0.01092896174863388,0.5,0.5,2.3042149454240133,3.954995801847187,0.0,0.0,0.01092896174863388,0.04918032786885246,0.01092896174863388,0.0,0.0,0.1,0.0,0.07502412860064091,0.9123689858771542,0.007022475462332344,0.5470127862346208,0.45298721376537915,2.03430124404108,4.067000289063642,0.008828298233695651,0.0007426011832388018,0.023278917883044443,0.03961979574384702,0.012125414973749443,0.0,0.004704545307628408,0.09059744275307582,0.0
7bc93da9da3b,1,Stage 1,1v1,39.8436279296875,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,106,15,89,2,4,8,3,0,0,5,10,2,6,17.0,101.0,0,0,0.14150943396226415,0.839622641509434,0.018867924528301886,0.16666666666666666,0.8333333333333334,0.42666797386021404,2.53490972705186,0.0,0.0,0.03773584905660377,0.07547169811320754,0.02830188679245283,0.0,0.0,0.16666666666666669,0.0,0.09829398547720905,0.8869077653484522,0.011168382635421683,0.41389164438583687,0.5861083556141631,1.4716295994777768,3.530768592359518,0.005738393851902173,0.0004826907691052212,0.02833884379379021,0.0521679615731232,0.017787180110295626,0.0,0.0030579544499584653,0.11722167112283262,0.0
f32c58d2fbe5,1,Stage 1,1v1,52.1490478515625,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,233,14,215,2,2,8,2,0,0,2,9,2,26,24.0,128.0,0,1,0.060085836909871244,0.9227467811158798,0.008583690987124463,0.18181818181818182,0.8181818181818182,0.460219332638897,2.454503107407451,0.0,0.038461538461538464,0.008583690987124463,0.034334763948497854,0.008583690987124463,0.0,0.0,0.16363636363636366,0.0,0.08492113347864082,0.8994514208670519,0.010263740558517656,0.3326659324871576,0.6673340675128424,1.117636006084169,3.1540756726262944,0.0037299560037364126,0.013775287461456856,0.0214245403114572,0.04592634240450433,0.014565958917185718,0.0,0.0019876703924730024,0.1334668135025685,0.0
546ca5700c0c,1,Stage 1,1v1,32.956298828125,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,123,14,109,0,5,7,2,0,0,4,6,17,9,74.0,114.0,0,0,0.11382113821138211,0.8861788617886179,0.0,0.7391304347826086,0.2608695652173913,2.2453977731518866,3.459126299179933,0.0,0.0,0.04065040650406504,0.056910569105691054,0.016260162601626018,0.0,0.0,0.052173913043478265,0.0,0.09503613513510027,0.8948060251896001,0.006671431363036477,0.47492850829056543,0.5250714917094346,1.5123526245578702,3.260843391920068,0.002424471402428668,0.008953936849946957,0.02815359347886994,0.04977082174991968,0.015158930206739824,0.0,0.0012919857551074517,0.10501429834188691,0.0
020ea42febd5,1,Stage 1,1v1,43.341827392578125,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,224,17,201,5,5,9,3,0,0,6,10,4,10,34.0,92.0,0,0,0.07589285714285714,0.8973214285714286,0.022321428571428572,0.2857142857142857,0.7142857142857143,0.7844616169973068,2.1226608459927125,0.0,0.0,0.022321428571428572,0.04017857142857143,0.013392857142857142,0.0,0.0,0.14285714285714288,0.0,0.08833598783781518,0.8956864163732401,0.01214893038597371,0.40870353038886753,0.5912964696111325,1.257590771911673,2.8624795008454935,0.0015759064115786344,0.005820058952465523,0.02611233576126546,0.046413534137447796,0.014540804634380886,0.0,0.0008397907408198436,0.1182592939222265,0.0
b08b99ce9ae0,1,Stage 1,1v1,32.158355712890625,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,221,12,207,2,4,6,2,0,0,5,6,4,6,49.0,121.0,0,0,0.05429864253393665,0.9366515837104072,0.00904977375565611,0.4,0.6,1.523709745531499,3.7626301879451303,0.0,0.0,0.01809954751131222,0.027149321266968326,0.00904977375565611,0.0,0.0,0.12,0.0,0.0764229169814577,0.9100242249412487,0.011064225565362549,0.4056572947527639,0.5943427052472361,1.350732412678612,3.177532241330366,0.0010243391675261123,0.0037830383191025897,0.023307859873781825,0.03967105963277998,0.012618943826827215,0.0,0.0005458639815328983,0.11886854104944723,0.0
50d56e5cb3d8,1,Stage 1,1v1,37.72528076171875,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,179,13,166,0,4,7,2,0,0,5,6,7,8,64.0,107.0,0,0,0.07262569832402235,0.9273743016759777,0.0,0.5384615384615384,0.46153846153846156,1.6964751145057928,2.8362943320643725,0.0,0.0,0.0223463687150838,0.03910614525139665,0.0111731843575419,0.0,0.0,0.09230769230769231,0.0,0.07509389045135534,0.9160967517984038,0.007191746617485657,0.45213878005083497,0.547861219949165,1.4717423583181253,3.0580989730872687,0.000665820458891973,0.0024589749074166835,0.022971337968237516,0.03947333959929582,0.012112928012577354,0.0,0.0003548115879963839,0.10957224398983301,0.0
06cb94349b4b,1,Stage 1,1v1,37.28070068359375,P2,False,True,0.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,172,12,159,1,4,4,4,0,0,4,4,5,8,62.0,112.0,0,0,0.06976744186046512,0.9244186046511628,0.005813953488372093,0.5555555555555556,0.4444444444444444,1.663058871296498,3.004235380406577,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.08888888888888889,0.0,0.07322963344454377,0.9190094002968694,0.00670951902229591,0.4883346514774872,0.5116653485225128,1.5387031378605558,3.0392467156490266,0.0004327832982797825,0.0015983336898208443,0.023070904563075315,0.033797205623263216,0.01601293809189621,0.0,0.00023062753219764954,0.10233306970450257,0.0
7cd9f7d36686,1,Stage 1,1v1,24.775146484375,P2,False,True,1.0,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,Vromoesorouxakias,0b6a5709-18ab-46e7-a2b5-4afeeb4c25e7,132,13,119,0,3,8,2,0,0,6,5,8,3,114.0,28.0,0,1,0.09848484848484848,0.9015151515151515,0.0,0.6153846153846154,0.38461538461538464,4.601385508331773,1.130164861695523,0.0,0.3333333333333333,0.022727272727272728,0.06060606060606061,0.015151515151515152,0.0,0.0,0.07692307692307693,0.0,0.08206895870865041,0.9128864132232681,0.004361187364492342,0.5328021388449822,0.46719786115501793,2.6106419675254817,2.3710680667653,0.0002813091438818586,0.1177055835650502,0.02295063342054441,0.0431803048672423,0.01571144006276284,0.0,0.0001499078959284722,0.09343957223100359,0.0
